ANO_ELEICAO,SG_UF,SG_PARTIDO,DS_CARGO,eleitos,total_estado,coeficiente
1994,SP,PSDB,DEPUTADO ESTADUAL,17,94,18.09
1994,SP,PSDB,DEPUTADO FEDERAL,15,70,21.43
1994,SP,PT,DEPUTADO ESTADUAL,16,94,17.02
1994,SP,PT,DEPUTADO FEDERAL,14,70,20.0
1994,SP,PTB,DEPUTADO ESTADUAL,7,94,7.45
1994,SP,PTB,DEPUTADO FEDERAL,3,70,4.29
1994,SP,PV,DEPUTADO ESTADUAL,1,94,1.06
1994,TO,DEM*,DEPUTADO ESTADUAL,5,24,20.83
1994,TO,DEM*,DEPUTADO FEDERAL,2,8,25.0
1994,TO,MDB*,DEPUTADO ESTADUAL,9,24,37.5
1994,TO,MDB*,DEPUTADO FEDERAL,2,8,25.0
1994,TO,PP*,DEPUTADO ESTADUAL,1,24,4.17
1994,TO,PP*,DEPUTADO FEDERAL,2,8,25.0
1994,TO,PPR,DEPUTADO ESTADUAL,9,24,37.5
1994,TO,PPR,DEPUTADO FEDERAL,2,8,25.0
1998,AC,DEM*,DEPUTADO ESTADUAL,2,20,10.0
1998,AC,DEM*,DEPUTADO FEDERAL,2,6,33.33
1998,AC,MDB*,DEPUTADO ESTADUAL,4,20,20.0
1998,AC,MDB*,DEPUTADO FEDERAL,1,6,16.67
1998,AC,MOBILIZA*,DEPUTADO ESTADUAL,3,20,15.0
1998,AC,PC DO B,DEPUTADO ESTADUAL,1,20,5.0
1998,AC,PDT,DEPUTADO FEDERAL,1,6,16.67
1998,AC,PL*,DEPUTADO ESTADUAL,1,20,5.0
1998,AC,PP*,DEPUTADO ESTADUAL,4,20,20.0
1998,AC,PP*,DEPUTADO FEDERAL,1,6,16.67
1998,AC,PSDB,DEPUTADO ESTADUAL,2,20,10.0
1998,AC,PT,DEPUTADO ESTADUAL,3,20,15.0
1998,AC,PT,DEPUTADO FEDERAL,1,6,16.67
1998,AL,AVANTE*,DEPUTADO ESTADUAL,1,25,4.0
1998,AL,CIDADANIA*,DEPUTADO FEDERAL,1,8,12.5
1998,AL,DEM*,DEPUTADO ESTADUAL,2,25,8.0
1998,AL,DEM*,DEPUTADO FEDERAL,1,8,12.5
1998,AL,MDB*,DEPUTADO ESTADUAL,2,25,8.0
1998,AL,MDB*,DEPUTADO FEDERAL,1,8,12.5
1998,AL,MOBILIZA*,DEPUTADO FEDERAL,1,8,12.5
1998,AL,PSB,DEPUTADO ESTADUAL,3,25,12.0
1998,AL,PSB,DEPUTADO FEDERAL,1,8,12.5
1998,AL,PSD,DEPUTADO ESTADUAL,3,25,12.0
1998,AL,PSD,DEPUTADO FEDERAL,1,8,12.5
1998,AL,PSDB,DEPUTADO ESTADUAL,4,25,16.0
1998,AL,PSDB,DEPUTADO FEDERAL,2,8,25.0
1998,AL,PSL,DEPUTADO ESTADUAL,3,25,12.0
1998,AL,PT,DEPUTADO ESTADUAL,2,25,8.0
1998,AL,PTB,DEPUTADO ESTADUAL,5,25,20.0
1998,AM,CIDADANIA*,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,DC*,DEPUTADO ESTADUAL,2,21,9.52
1998,AM,DEM*,DEPUTADO ESTADUAL,3,21,14.29
1998,AM,DEM*,DEPUTADO FEDERAL,4,7,57.14
1998,AM,MDB*,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,PC DO B,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,PC DO B,DEPUTADO FEDERAL,1,7,14.29
1998,AM,PL*,DEPUTADO ESTADUAL,4,21,19.05
1998,AM,PP*,DEPUTADO ESTADUAL,2,21,9.52
1998,AM,PP*,DEPUTADO FEDERAL,1,7,14.29
1998,AM,PSC,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,PSDB,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,PSDB,DEPUTADO FEDERAL,1,7,14.29
1998,AM,PT,DEPUTADO ESTADUAL,1,21,4.76
1998,AM,PTB,DEPUTADO ESTADUAL,4,21,19.05
1998,AP,DEM*,DEPUTADO ESTADUAL,2,19,10.53
1998,AP,DEM*,DEPUTADO FEDERAL,2,6,33.33
1998,AP,MDB*,DEPUTADO ESTADUAL,3,19,15.79
1998,AP,MDB*,DEPUTADO FEDERAL,1,6,16.67
1998,AP,PDT,DEPUTADO ESTADUAL,3,19,15.79
1998,AP,PL*,DEPUTADO ESTADUAL,2,19,10.53
1998,AP,PSB,DEPUTADO ESTADUAL,3,19,15.79
1998,AP,PSB,DEPUTADO FEDERAL,1,6,16.67
1998,AP,PSD,DEPUTADO ESTADUAL,2,19,10.53
1998,AP,PSDB,DEPUTADO ESTADUAL,1,19,5.26
1998,AP,PSDB,DEPUTADO FEDERAL,1,6,16.67
1998,AP,PSL,DEPUTADO ESTADUAL,1,19,5.26
1998,AP,PT,DEPUTADO ESTADUAL,1,19,5.26
1998,AP,PTB,DEPUTADO ESTADUAL,1,19,5.26
1998,AP,PTB,DEPUTADO FEDERAL,1,6,16.67
1998,BA,AVANTE*,DEPUTADO ESTADUAL,1,57,1.75
1998,BA,DEM*,DEPUTADO ESTADUAL,22,57,38.6
1998,BA,DEM*,DEPUTADO FEDERAL,19,37,51.35
1998,BA,MDB*,DEPUTADO ESTADUAL,3,57,5.26
1998,BA,MDB*,DEPUTADO FEDERAL,3,37,8.11
1998,BA,PC DO B,DEPUTADO ESTADUAL,1,57,1.75
1998,BA,PC DO B,DEPUTADO FEDERAL,1,37,2.7
1998,BA,PDT,DEPUTADO ESTADUAL,1,57,1.75
1998,BA,PDT,DEPUTADO FEDERAL,1,37,2.7
1998,BA,PL*,DEPUTADO ESTADUAL,3,57,5.26
1998,BA,PL*,DEPUTADO FEDERAL,1,37,2.7
1998,BA,PP*,DEPUTADO ESTADUAL,5,57,8.77
1998,BA,PP*,DEPUTADO FEDERAL,1,37,2.7
1998,BA,PSB,DEPUTADO ESTADUAL,3,57,5.26
1998,BA,PSC,DEPUTADO ESTADUAL,3,57,5.26
1998,BA,PSDB,DEPUTADO ESTADUAL,4,57,7.02
1998,BA,PSDB,DEPUTADO FEDERAL,5,37,13.51
1998,BA,PT,DEPUTADO ESTADUAL,5,57,8.77
1998,BA,PT,DEPUTADO FEDERAL,5,37,13.51
1998,BA,PTB,DEPUTADO ESTADUAL,5,57,8.77
1998,BA,PTB,DEPUTADO FEDERAL,1,37,2.7
1998,BA,PV,DEPUTADO ESTADUAL,1,57,1.75
1998,CE,CIDADANIA*,DEPUTADO ESTADUAL,4,41,9.76
1998,CE,DEM*,DEPUTADO ESTADUAL,2,41,4.88
1998,CE,DEM*,DEPUTADO FEDERAL,1,20,5.0
1998,CE,MDB*,DEPUTADO ESTADUAL,5,41,12.2
1998,CE,MDB*,DEPUTADO FEDERAL,5,20,25.0
1998,CE,PC DO B,DEPUTADO ESTADUAL,1,41,2.44
1998,CE,PC DO B,DEPUTADO FEDERAL,1,20,5.0
1998,CE,PDT,DEPUTADO ESTADUAL,1,41,2.44
1998,CE,PL*,DEPUTADO ESTADUAL,1,41,2.44
1998,CE,PP*,DEPUTADO ESTADUAL,2,41,4.88
1998,CE,PP*,DEPUTADO FEDERAL,1,20,5.0
1998,CE,PSB,DEPUTADO ESTADUAL,1,41,2.44
1998,CE,PSB,DEPUTADO FEDERAL,1,20,5.0
1998,CE,PSC,DEPUTADO ESTADUAL,1,41,2.44
1998,CE,PSDB,DEPUTADO ESTADUAL,18,41,43.9
1998,CE,PSDB,DEPUTADO FEDERAL,10,20,50.0
1998,CE,PT,DEPUTADO ESTADUAL,3,41,7.32
1998,CE,PT,DEPUTADO FEDERAL,1,20,5.0
1998,CE,PTB,DEPUTADO ESTADUAL,2,41,4.88
1998,DF,CIDADANIA*,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,DEM*,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,DEM*,DEPUTADO FEDERAL,1,7,14.29
1998,DF,MDB*,DEPUTADO DISTRITAL,4,19,21.05
1998,DF,MDB*,DEPUTADO FEDERAL,1,7,14.29
1998,DF,PC DO B,DEPUTADO FEDERAL,1,7,14.29
1998,DF,PDT,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PL*,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PP*,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PP*,DEPUTADO FEDERAL,2,7,28.57
1998,DF,PSB,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PSC,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PSD,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PSDB,DEPUTADO DISTRITAL,1,19,5.26
1998,DF,PSDB,DEPUTADO FEDERAL,1,7,14.29
1998,DF,PT,DEPUTADO DISTRITAL,4,19,21.05
1998,DF,PT,DEPUTADO FEDERAL,1,7,14.29
1998,DF,PTB,DEPUTADO DISTRITAL,2,19,10.53
1998,ES,CIDADANIA*,DEPUTADO ESTADUAL,4,28,14.29
1998,ES,DEM*,DEPUTADO ESTADUAL,5,28,17.86
1998,ES,DEM*,DEPUTADO FEDERAL,1,8,12.5
1998,ES,MDB*,DEPUTADO ESTADUAL,3,28,10.71
1998,ES,MDB*,DEPUTADO FEDERAL,1,8,12.5
1998,ES,MOBILIZA*,DEPUTADO ESTADUAL,1,28,3.57
1998,ES,PDT,DEPUTADO ESTADUAL,2,28,7.14
1998,ES,PP*,DEPUTADO ESTADUAL,1,28,3.57
1998,ES,PP*,DEPUTADO FEDERAL,1,8,12.5
1998,ES,PSB,DEPUTADO ESTADUAL,3,28,10.71
1998,ES,PSDB,DEPUTADO ESTADUAL,4,28,14.29
1998,ES,PSDB,DEPUTADO FEDERAL,2,8,25.0
1998,ES,PT,DEPUTADO ESTADUAL,1,28,3.57
1998,ES,PT,DEPUTADO FEDERAL,1,8,12.5
1998,ES,PTB,DEPUTADO ESTADUAL,4,28,14.29
1998,ES,PTB,DEPUTADO FEDERAL,2,8,25.0
1998,GO,DEM*,DEPUTADO ESTADUAL,2,38,5.26
1998,GO,DEM*,DEPUTADO FEDERAL,1,15,6.67
1998,GO,MDB*,DEPUTADO ESTADUAL,15,38,39.47
1998,GO,MDB*,DEPUTADO FEDERAL,8,15,53.33
1998,GO,PC DO B,DEPUTADO ESTADUAL,1,38,2.63
1998,GO,PDT,DEPUTADO ESTADUAL,1,38,2.63
1998,GO,PL*,DEPUTADO ESTADUAL,4,38,10.53
1998,GO,PL*,DEPUTADO FEDERAL,2,15,13.33
1998,GO,PP*,DEPUTADO ESTADUAL,3,38,7.89
1998,GO,PP*,DEPUTADO FEDERAL,1,15,6.67
1998,GO,PSC,DEPUTADO ESTADUAL,1,38,2.63
1998,GO,PSD,DEPUTADO ESTADUAL,4,38,10.53
1998,GO,PSDB,DEPUTADO ESTADUAL,5,38,13.16
1998,GO,PSDB,DEPUTADO FEDERAL,2,15,13.33
1998,GO,PST,DEPUTADO ESTADUAL,1,38,2.63
1998,GO,PT,DEPUTADO ESTADUAL,1,38,2.63
1998,GO,PT,DEPUTADO FEDERAL,1,15,6.67
1998,MA,AVANTE*,DEPUTADO ESTADUAL,1,36,2.78
1998,MA,DEM*,DEPUTADO ESTADUAL,8,36,22.22
1998,MA,DEM*,DEPUTADO FEDERAL,5,16,31.25
1998,MA,MDB*,DEPUTADO ESTADUAL,3,36,8.33
1998,MA,MDB*,DEPUTADO FEDERAL,2,16,12.5
1998,MA,MOBILIZA*,DEPUTADO ESTADUAL,1,36,2.78
1998,MA,PDT,DEPUTADO ESTADUAL,3,36,8.33
1998,MA,PDT,DEPUTADO FEDERAL,1,16,6.25
1998,MA,PL*,DEPUTADO ESTADUAL,3,36,8.33
1998,MA,PL*,DEPUTADO FEDERAL,2,16,12.5
1998,MA,PP*,DEPUTADO ESTADUAL,3,36,8.33
1998,MA,PRP,DEPUTADO ESTADUAL,2,36,5.56
1998,MA,PRTB*,DEPUTADO ESTADUAL,2,36,5.56
1998,MA,PSB,DEPUTADO FEDERAL,1,16,6.25
1998,MA,PSC,DEPUTADO ESTADUAL,1,36,2.78
1998,MA,PSC,DEPUTADO FEDERAL,1,16,6.25
1998,MA,PSD,DEPUTADO ESTADUAL,6,36,16.67
1998,MA,PSD,DEPUTADO FEDERAL,1,16,6.25
1998,MA,PSDB,DEPUTADO ESTADUAL,1,36,2.78
1998,MA,PSDB,DEPUTADO FEDERAL,3,16,18.75
1998,MA,PT,DEPUTADO ESTADUAL,1,36,2.78
1998,MA,PTB,DEPUTADO ESTADUAL,1,36,2.78
1998,MG,CIDADANIA*,DEPUTADO ESTADUAL,2,73,2.74
1998,MG,DEM*,DEPUTADO ESTADUAL,6,73,8.22
1998,MG,DEM*,DEPUTADO FEDERAL,8,48,16.67
1998,MG,MDB*,DEPUTADO ESTADUAL,9,73,12.33
1998,MG,MDB*,DEPUTADO FEDERAL,8,48,16.67
1998,MG,MOBILIZA*,DEPUTADO ESTADUAL,3,73,4.11
1998,MG,PC DO B,DEPUTADO FEDERAL,1,48,2.08
1998,MG,PDT,DEPUTADO ESTADUAL,7,73,9.59
1998,MG,PDT,DEPUTADO FEDERAL,1,48,2.08
1998,MG,PHS*,DEPUTADO ESTADUAL,1,73,1.37
1998,MG,PL*,DEPUTADO ESTADUAL,3,73,4.11
1998,MG,PL*,DEPUTADO FEDERAL,3,48,6.25
1998,MG,PP*,DEPUTADO ESTADUAL,6,73,8.22
1998,MG,PP*,DEPUTADO FEDERAL,5,48,10.42
1998,MG,PSB,DEPUTADO ESTADUAL,5,73,6.85
1998,MG,PSC,DEPUTADO ESTADUAL,1,73,1.37
1998,MG,PSD,DEPUTADO ESTADUAL,4,73,5.48
1998,MG,PSDB,DEPUTADO ESTADUAL,14,73,19.18
1998,MG,PSDB,DEPUTADO FEDERAL,12,48,25.0
1998,MG,PST,DEPUTADO ESTADUAL,1,73,1.37
1998,MG,PST,DEPUTADO FEDERAL,1,48,2.08
1998,MG,PT,DEPUTADO ESTADUAL,5,73,6.85
1998,MG,PT,DEPUTADO FEDERAL,7,48,14.58
1998,MG,PTB,DEPUTADO ESTADUAL,6,73,8.22
1998,MG,PTB,DEPUTADO FEDERAL,2,48,4.17
1998,MS,CIDADANIA*,DEPUTADO ESTADUAL,2,21,9.52
1998,MS,DEM*,DEPUTADO ESTADUAL,2,21,9.52
1998,MS,DEM*,DEPUTADO FEDERAL,1,6,16.67
1998,MS,MDB*,DEPUTADO ESTADUAL,4,21,19.05
1998,MS,MDB*,DEPUTADO FEDERAL,1,6,16.67
1998,MS,PDT,DEPUTADO ESTADUAL,2,21,9.52
1998,MS,PL*,DEPUTADO ESTADUAL,1,21,4.76
1998,MS,PP*,DEPUTADO FEDERAL,1,6,16.67
1998,MS,PSDB,DEPUTADO ESTADUAL,6,21,28.57
1998,MS,PSDB,DEPUTADO FEDERAL,2,6,33.33
1998,MS,PT,DEPUTADO ESTADUAL,1,21,4.76
1998,MS,PT,DEPUTADO FEDERAL,1,6,16.67
1998,MS,PTB,DEPUTADO ESTADUAL,3,21,14.29
1998,MT,CIDADANIA*,DEPUTADO ESTADUAL,1,19,5.26
1998,MT,DEM*,DEPUTADO ESTADUAL,4,19,21.05
1998,MT,DEM*,DEPUTADO FEDERAL,1,7,14.29
1998,MT,MDB*,DEPUTADO ESTADUAL,3,19,15.79
1998,MT,MDB*,DEPUTADO FEDERAL,1,7,14.29
1998,MT,PL*,DEPUTADO ESTADUAL,2,19,10.53
1998,MT,PL*,DEPUTADO FEDERAL,1,7,14.29
1998,MT,PSB,DEPUTADO ESTADUAL,1,19,5.26
1998,MT,PSDB,DEPUTADO ESTADUAL,5,19,26.32
1998,MT,PSDB,DEPUTADO FEDERAL,3,7,42.86
1998,MT,PT,DEPUTADO ESTADUAL,1,19,5.26
1998,MT,PTB,DEPUTADO ESTADUAL,2,19,10.53
1998,MT,PTB,DEPUTADO FEDERAL,1,7,14.29
1998,PA,CIDADANIA*,DEPUTADO ESTADUAL,1,37,2.7
1998,PA,DEM*,DEPUTADO ESTADUAL,3,37,8.11
1998,PA,DEM*,DEPUTADO FEDERAL,2,13,15.38
1998,PA,MDB*,DEPUTADO ESTADUAL,7,37,18.92
1998,PA,MDB*,DEPUTADO FEDERAL,3,13,23.08
1998,PA,PDT,DEPUTADO ESTADUAL,3,37,8.11
1998,PA,PDT,DEPUTADO FEDERAL,1,13,7.69
1998,PA,PL*,DEPUTADO ESTADUAL,3,37,8.11
1998,PA,PP*,DEPUTADO ESTADUAL,4,37,10.81
1998,PA,PP*,DEPUTADO FEDERAL,1,13,7.69
1998,PA,PSB,DEPUTADO ESTADUAL,1,37,2.7
1998,PA,PSD,DEPUTADO ESTADUAL,2,37,5.41
1998,PA,PSDB,DEPUTADO ESTADUAL,7,37,18.92
1998,PA,PSDB,DEPUTADO FEDERAL,3,13,23.08
1998,PA,PT,DEPUTADO ESTADUAL,3,37,8.11
1998,PA,PT,DEPUTADO FEDERAL,2,13,15.38
1998,PA,PTB,DEPUTADO ESTADUAL,3,37,8.11
1998,PA,PTB,DEPUTADO FEDERAL,1,13,7.69
1998,PB,DEM*,DEPUTADO ESTADUAL,4,34,11.76
1998,PB,DEM*,DEPUTADO FEDERAL,3,11,27.27
1998,PB,MDB*,DEPUTADO ESTADUAL,16,34,47.06
1998,PB,MDB*,DEPUTADO FEDERAL,4,11,36.36
1998,PB,PDT,DEPUTADO ESTADUAL,2,34,5.88
1998,PB,PP*,DEPUTADO ESTADUAL,1,34,2.94
1998,PB,PP*,DEPUTADO FEDERAL,1,11,9.09
1998,PB,PSDB,DEPUTADO ESTADUAL,5,34,14.71
1998,PB,PSDB,DEPUTADO FEDERAL,1,11,9.09
1998,PB,PSL,DEPUTADO ESTADUAL,2,34,5.88
1998,PB,PT,DEPUTADO ESTADUAL,3,34,8.82
1998,PB,PT,DEPUTADO FEDERAL,1,11,9.09
1998,PB,PTB,DEPUTADO FEDERAL,1,11,9.09
1998,PB,PV,DEPUTADO ESTADUAL,1,34,2.94
1998,PE,DC*,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,DEM*,DEPUTADO ESTADUAL,11,44,25.0
1998,PE,DEM*,DEPUTADO FEDERAL,7,23,30.43
1998,PE,MDB*,DEPUTADO ESTADUAL,3,44,6.82
1998,PE,MDB*,DEPUTADO FEDERAL,3,23,13.04
1998,PE,PC DO B,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,PDT,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,PL*,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,PP*,DEPUTADO ESTADUAL,3,44,6.82
1998,PE,PP*,DEPUTADO FEDERAL,2,23,8.7
1998,PE,PSB,DEPUTADO ESTADUAL,11,44,25.0
1998,PE,PSB,DEPUTADO FEDERAL,7,23,30.43
1998,PE,PSC,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,PSDB,DEPUTADO ESTADUAL,5,44,11.36
1998,PE,PSDB,DEPUTADO FEDERAL,1,23,4.35
1998,PE,PSL,DEPUTADO ESTADUAL,1,44,2.27
1998,PE,PSL,DEPUTADO FEDERAL,1,23,4.35
1998,PE,PT,DEPUTADO ESTADUAL,3,44,6.82
1998,PE,PT,DEPUTADO FEDERAL,1,23,4.35
1998,PE,PTB,DEPUTADO ESTADUAL,2,44,4.55
1998,PE,PTB,DEPUTADO FEDERAL,1,23,4.35
1998,PI,DEM*,DEPUTADO ESTADUAL,9,26,34.62
1998,PI,DEM*,DEPUTADO FEDERAL,4,9,44.44
1998,PI,MDB*,DEPUTADO ESTADUAL,8,26,30.77
1998,PI,MDB*,DEPUTADO FEDERAL,3,9,33.33
1998,PI,PDT,DEPUTADO ESTADUAL,2,26,7.69
1998,PI,PP*,DEPUTADO ESTADUAL,2,26,7.69
1998,PI,PSB,DEPUTADO ESTADUAL,1,26,3.85
1998,PI,PSDB,DEPUTADO ESTADUAL,3,26,11.54
1998,PI,PSDB,DEPUTADO FEDERAL,1,9,11.11
1998,PI,PT,DEPUTADO ESTADUAL,1,26,3.85
1998,PI,PT,DEPUTADO FEDERAL,1,9,11.11
1998,PR,DEM*,DEPUTADO ESTADUAL,12,50,24.0
1998,PR,DEM*,DEPUTADO FEDERAL,5,28,17.86
1998,PR,MDB*,DEPUTADO ESTADUAL,7,50,14.0
1998,PR,MDB*,DEPUTADO FEDERAL,5,28,17.86
1998,PR,PDT,DEPUTADO ESTADUAL,3,50,6.0
1998,PR,PDT,DEPUTADO FEDERAL,1,28,3.57
1998,PR,PP*,DEPUTADO ESTADUAL,7,50,14.0
1998,PR,PP*,DEPUTADO FEDERAL,4,28,14.29
1998,PR,PSB,DEPUTADO ESTADUAL,2,50,4.0
1998,PR,PSC,DEPUTADO ESTADUAL,1,50,2.0
1998,PR,PSDB,DEPUTADO ESTADUAL,5,50,10.0
1998,PR,PSDB,DEPUTADO FEDERAL,5,28,17.86
1998,PR,PT,DEPUTADO ESTADUAL,4,50,8.0
1998,PR,PT,DEPUTADO FEDERAL,3,28,10.71
1998,PR,PTB,DEPUTADO ESTADUAL,9,50,18.0
1998,PR,PTB,DEPUTADO FEDERAL,5,28,17.86
1998,RJ,AVANTE*,DEPUTADO ESTADUAL,2,62,3.23
1998,RJ,CIDADANIA*,DEPUTADO ESTADUAL,1,62,1.61
1998,RJ,DEM*,DEPUTADO ESTADUAL,10,62,16.13
1998,RJ,DEM*,DEPUTADO FEDERAL,7,40,17.5
1998,RJ,MDB*,DEPUTADO ESTADUAL,8,62,12.9
1998,RJ,MDB*,DEPUTADO FEDERAL,2,40,5.0
1998,RJ,PC DO B,DEPUTADO ESTADUAL,1,62,1.61
1998,RJ,PC DO B,DEPUTADO FEDERAL,1,40,2.5
1998,RJ,PDT,DEPUTADO ESTADUAL,8,62,12.9
1998,RJ,PDT,DEPUTADO FEDERAL,6,40,15.0
1998,RJ,PL*,DEPUTADO ESTADUAL,1,62,1.61
1998,RJ,PP*,DEPUTADO ESTADUAL,4,62,6.45
1998,RJ,PP*,DEPUTADO FEDERAL,5,40,12.5
1998,RJ,PRONA,DEPUTADO ESTADUAL,1,62,1.61
1998,RJ,PSB,DEPUTADO ESTADUAL,2,62,3.23
1998,RJ,PSB,DEPUTADO FEDERAL,2,40,5.0
1998,RJ,PSC,DEPUTADO ESTADUAL,2,62,3.23
1998,RJ,PSC,DEPUTADO FEDERAL,1,40,2.5
1998,RJ,PSDB,DEPUTADO ESTADUAL,13,62,20.97
1998,RJ,PSDB,DEPUTADO FEDERAL,9,40,22.5
1998,RJ,PT,DEPUTADO ESTADUAL,6,62,9.68
1998,RJ,PT,DEPUTADO FEDERAL,4,40,10.0
1998,RJ,PTB,DEPUTADO ESTADUAL,2,62,3.23
1998,RJ,PTB,DEPUTADO FEDERAL,2,40,5.0
1998,RJ,PV,DEPUTADO ESTADUAL,1,62,1.61
1998,RJ,PV,DEPUTADO FEDERAL,1,40,2.5
1998,RN,DEM*,DEPUTADO ESTADUAL,4,21,19.05
1998,RN,DEM*,DEPUTADO FEDERAL,2,6,33.33
1998,RN,MDB*,DEPUTADO ESTADUAL,8,21,38.1
1998,RN,MDB*,DEPUTADO FEDERAL,3,6,50.0
1998,RN,PDT,DEPUTADO ESTADUAL,1,21,4.76
1998,RN,PL*,DEPUTADO ESTADUAL,2,21,9.52
1998,RN,PP*,DEPUTADO ESTADUAL,2,21,9.52
1998,RN,PP*,DEPUTADO FEDERAL,1,6,16.67
1998,RN,PSB,DEPUTADO ESTADUAL,1,21,4.76
1998,RN,PSDB,DEPUTADO ESTADUAL,1,21,4.76
1998,RN,PT,DEPUTADO ESTADUAL,1,21,4.76
1998,RN,PTB,DEPUTADO ESTADUAL,1,21,4.76
1998,RO,DEM*,DEPUTADO ESTADUAL,2,21,9.52
1998,RO,DEM*,DEPUTADO FEDERAL,1,5,20.0
1998,RO,MDB*,DEPUTADO ESTADUAL,4,21,19.05
1998,RO,MDB*,DEPUTADO FEDERAL,1,5,20.0
1998,RO,PDT,DEPUTADO ESTADUAL,3,21,14.29
1998,RO,PDT,DEPUTADO FEDERAL,2,5,40.0
1998,RO,PL*,DEPUTADO ESTADUAL,1,21,4.76
1998,RO,PP*,DEPUTADO ESTADUAL,2,21,9.52
1998,RO,PSC,DEPUTADO ESTADUAL,2,21,9.52
1998,RO,PSDB,DEPUTADO ESTADUAL,3,21,14.29
1998,RO,PSDB,DEPUTADO FEDERAL,1,5,20.0
1998,RO,PT,DEPUTADO ESTADUAL,2,21,9.52
1998,RO,PTB,DEPUTADO ESTADUAL,2,21,9.52
1998,RR,DEM*,DEPUTADO ESTADUAL,3,19,15.79
1998,RR,MDB*,DEPUTADO ESTADUAL,2,19,10.53
1998,RR,MDB*,DEPUTADO FEDERAL,1,6,16.67
1998,RR,PDT,DEPUTADO ESTADUAL,4,19,21.05
1998,RR,PP*,DEPUTADO ESTADUAL,4,19,21.05
1998,RR,PP*,DEPUTADO FEDERAL,4,6,66.67
1998,RR,PSDB,DEPUTADO ESTADUAL,1,19,5.26
1998,RR,PSDB,DEPUTADO FEDERAL,1,6,16.67
1998,RR,PSL,DEPUTADO ESTADUAL,3,19,15.79
1998,RR,PTB,DEPUTADO ESTADUAL,2,19,10.53
1998,RS,DEM*,DEPUTADO ESTADUAL,2,51,3.92
1998,RS,DEM*,DEPUTADO FEDERAL,1,28,3.57
1998,RS,MDB*,DEPUTADO ESTADUAL,9,51,17.65
1998,RS,MDB*,DEPUTADO FEDERAL,6,28,21.43
1998,RS,PDT,DEPUTADO ESTADUAL,6,51,11.76
1998,RS,PDT,DEPUTADO FEDERAL,3,28,10.71
1998,RS,PP*,DEPUTADO ESTADUAL,11,51,21.57
1998,RS,PP*,DEPUTADO FEDERAL,5,28,17.86
1998,RS,PSB,DEPUTADO ESTADUAL,1,51,1.96
1998,RS,PSB,DEPUTADO FEDERAL,1,28,3.57
1998,RS,PSDB,DEPUTADO ESTADUAL,2,51,3.92
1998,RS,PSDB,DEPUTADO FEDERAL,2,28,7.14
1998,RS,PT,DEPUTADO ESTADUAL,11,51,21.57
1998,RS,PT,DEPUTADO FEDERAL,7,28,25.0
1998,RS,PTB,DEPUTADO ESTADUAL,9,51,17.65
1998,RS,PTB,DEPUTADO FEDERAL,3,28,10.71
1998,SC,DEM*,DEPUTADO ESTADUAL,8,36,22.22
1998,SC,DEM*,DEPUTADO FEDERAL,2,13,15.38
1998,SC,MDB*,DEPUTADO ESTADUAL,9,36,25.0
1998,SC,MDB*,DEPUTADO FEDERAL,3,13,23.08
1998,SC,PDT,DEPUTADO ESTADUAL,1,36,2.78
1998,SC,PDT,DEPUTADO FEDERAL,1,13,7.69
1998,SC,PP*,DEPUTADO ESTADUAL,9,36,25.0
1998,SC,PP*,DEPUTADO FEDERAL,4,13,30.77
1998,SC,PSDB,DEPUTADO ESTADUAL,3,36,8.33
1998,SC,PSDB,DEPUTADO FEDERAL,1,13,7.69
1998,SC,PT,DEPUTADO ESTADUAL,5,36,13.89
1998,SC,PT,DEPUTADO FEDERAL,2,13,15.38
1998,SC,PTB,DEPUTADO ESTADUAL,1,36,2.78
1998,SE,CIDADANIA*,DEPUTADO ESTADUAL,1,19,5.26
1998,SE,CIDADANIA*,DEPUTADO FEDERAL,1,6,16.67
1998,SE,DEM*,DEPUTADO ESTADUAL,3,19,15.79
1998,SE,MDB*,DEPUTADO ESTADUAL,5,19,26.32
1998,SE,MDB*,DEPUTADO FEDERAL,1,6,16.67
1998,SE,MOBILIZA*,DEPUTADO ESTADUAL,1,19,5.26
1998,SE,MOBILIZA*,DEPUTADO FEDERAL,1,6,16.67
1998,SE,PDT,DEPUTADO ESTADUAL,1,19,5.26
1998,SE,PP*,DEPUTADO ESTADUAL,2,19,10.53
1998,SE,PP*,DEPUTADO FEDERAL,1,6,16.67
