ANO_ELEICAO;SG_UF;SG_PARTIDO;DS_CARGO;DS_SIT_TOT_TURNO
2014;SC;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;SC;CIDADANIA*;DEPUTADO FEDERAL;1
2014;SC;DEM*;DEPUTADO ESTADUAL;1
2014;SC;MDB*;DEPUTADO ESTADUAL;10
2014;SC;MDB*;DEPUTADO FEDERAL;5
2014;SC;PC DO B;DEPUTADO ESTADUAL;1
2014;SC;PDT;DEPUTADO ESTADUAL;1
2014;SC;PL*;DEPUTADO ESTADUAL;2
2014;SC;PL*;DEPUTADO FEDERAL;1
2014;SC;PP*;DEPUTADO ESTADUAL;4
2014;SC;PP*;DEPUTADO FEDERAL;2
2014;SC;PSB;DEPUTADO ESTADUAL;2
2014;SC;PSD;DEPUTADO ESTADUAL;9
2014;SC;PSD;DEPUTADO FEDERAL;3
2014;SC;PSDB;DEPUTADO ESTADUAL;4
2014;SC;PSDB;DEPUTADO FEDERAL;2
2014;SC;PT;DEPUTADO ESTADUAL;5
2014;SC;PT;DEPUTADO FEDERAL;2
2014;SE;AGIR*;DEPUTADO ESTADUAL;3
2014;SE;AVANTE*;DEPUTADO ESTADUAL;1
2014;SE;DEM*;DEPUTADO ESTADUAL;2
2014;SE;MDB*;DEPUTADO ESTADUAL;4
2014;SE;MDB*;DEPUTADO FEDERAL;1
2014;SE;PC DO B;DEPUTADO ESTADUAL;1
2014;SE;PDT;DEPUTADO ESTADUAL;1
2014;SE;PP*;DEPUTADO ESTADUAL;2
2014;SE;PSB;DEPUTADO ESTADUAL;1
2014;SE;PSB;DEPUTADO FEDERAL;1
2014;SE;PSC;DEPUTADO ESTADUAL;2
2014;SE;PSC;DEPUTADO FEDERAL;1
2014;SE;PSD;DEPUTADO ESTADUAL;3
2014;SE;PSD;DEPUTADO FEDERAL;1
2014;SE;PSL;DEPUTADO ESTADUAL;1
2014;SE;PT;DEPUTADO ESTADUAL;2
2014;SE;PT;DEPUTADO FEDERAL;1
2014;SE;PTB;DEPUTADO FEDERAL;1
2014;SE;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;SE;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;SE;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;SP;CIDADANIA*;DEPUTADO ESTADUAL;3
2014;SP;CIDADANIA*;DEPUTADO FEDERAL;2
2014;SP;DEM*;DEPUTADO ESTADUAL;8
2014;SP;DEM*;DEPUTADO FEDERAL;4
2014;SP;MDB*;DEPUTADO ESTADUAL;5
2014;SP;MDB*;DEPUTADO FEDERAL;2
2014;SP;PATRIOTA*;DEPUTADO ESTADUAL;2
2014;SP;PC DO B;DEPUTADO ESTADUAL;2
2014;SP;PC DO B;DEPUTADO FEDERAL;1
2014;SP;PDT;DEPUTADO ESTADUAL;1
2014;SP;PDT;DEPUTADO FEDERAL;1
2014;SP;PHS*;DEPUTADO ESTADUAL;1
2014;SP;PL*;DEPUTADO ESTADUAL;3
2014;SP;PL*;DEPUTADO FEDERAL;6
2014;SP;PP*;DEPUTADO ESTADUAL;2
2014;SP;PP*;DEPUTADO FEDERAL;3
2014;SP;PSB;DEPUTADO ESTADUAL;6
2014;SP;PSB;DEPUTADO FEDERAL;4
2014;SP;PSC;DEPUTADO ESTADUAL;3
2014;SP;PSC;DEPUTADO FEDERAL;3
2014;SP;PSD;DEPUTADO ESTADUAL;4
2014;SP;PSD;DEPUTADO FEDERAL;4
2014;SP;PSDB;DEPUTADO ESTADUAL;22
2014;SP;PSDB;DEPUTADO FEDERAL;14
2014;SP;PSL;DEPUTADO ESTADUAL;1
2014;SP;PSOL;DEPUTADO ESTADUAL;2
2014;SP;PSOL;DEPUTADO FEDERAL;1
2014;SP;PT;DEPUTADO ESTADUAL;15
2014;SP;PT;DEPUTADO FEDERAL;10
2014;SP;PTB;DEPUTADO ESTADUAL;2
2014;SP;PTB;DEPUTADO FEDERAL;2
2014;SP;PTN;DEPUTADO ESTADUAL;1
2014;SP;PTN;DEPUTADO FEDERAL;1
2014;SP;PV;DEPUTADO ESTADUAL;6
2014;SP;PV;DEPUTADO FEDERAL;3
2014;SP;REPUBLICANOS*;DEPUTADO ESTADUAL;4
2014;SP;REPUBLICANOS*;DEPUTADO FEDERAL;8
2014;SP;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;SP;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;TO;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;TO;DEM*;DEPUTADO ESTADUAL;1
2014;TO;DEM*;DEPUTADO FEDERAL;1
2014;TO;MDB*;DEPUTADO ESTADUAL;3
2014;TO;MDB*;DEPUTADO FEDERAL;3
2014;TO;PL*;DEPUTADO ESTADUAL;2
2014;TO;PP*;DEPUTADO ESTADUAL;1
2014;TO;PP*;DEPUTADO FEDERAL;1
2014;TO;PROS;DEPUTADO ESTADUAL;1
2014;TO;PRTB*;DEPUTADO ESTADUAL;1
2014;TO;PSB;DEPUTADO ESTADUAL;1
2014;TO;PSB;DEPUTADO FEDERAL;1
2014;TO;PSD;DEPUTADO ESTADUAL;2
2014;TO;PSD;DEPUTADO FEDERAL;1
2014;TO;PSDB;DEPUTADO ESTADUAL;1
2014;TO;PSL;DEPUTADO ESTADUAL;1
2014;TO;PT;DEPUTADO ESTADUAL;3
2014;TO;PTB;DEPUTADO ESTADUAL;2
2014;TO;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;TO;SOLIDARIEDADE*;DEPUTADO ESTADUAL;4
2018;AC;DEM*;DEPUTADO ESTADUAL;1
2018;AC;DEM*;DEPUTADO FEDERAL;1
2018;AC;MDB*;DEPUTADO ESTADUAL;3
2018;AC;MDB*;DEPUTADO FEDERAL;2
2018;AC;PC DO B;DEPUTADO ESTADUAL;2
2018;AC;PC DO B;DEPUTADO FEDERAL;1
2018;AC;PDT;DEPUTADO ESTADUAL;1
2018;AC;PDT;DEPUTADO FEDERAL;1
2018;AC;PHS*;DEPUTADO ESTADUAL;1
2018;AC;PL*;DEPUTADO ESTADUAL;1
2018;AC;PP*;DEPUTADO ESTADUAL;3
2018;AC;PROS;DEPUTADO ESTADUAL;1
2018;AC;PSB;DEPUTADO ESTADUAL;1
2018;AC;PSDB;DEPUTADO ESTADUAL;2
2018;AC;PSDB;DEPUTADO FEDERAL;1
2018;AC;PSL;DEPUTADO ESTADUAL;1
2018;AC;PT;DEPUTADO ESTADUAL;2
2018;AC;PT;DEPUTADO FEDERAL;1
2018;AC;PTB;DEPUTADO ESTADUAL;1
2018;AC;PV;DEPUTADO ESTADUAL;2
2018;AC;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;AC;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;AC;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;AL;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;AL;DEM*;DEPUTADO ESTADUAL;1
2018;AL;MDB*;DEPUTADO ESTADUAL;6
2018;AL;MDB*;DEPUTADO FEDERAL;1
2018;AL;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;AL;PDT;DEPUTADO ESTADUAL;1
2018;AL;PL*;DEPUTADO FEDERAL;1
2018;AL;PP*;DEPUTADO ESTADUAL;4
2018;AL;PP*;DEPUTADO FEDERAL;1
2018;AL;PROS;DEPUTADO ESTADUAL;1
2018;AL;PRTB*;DEPUTADO ESTADUAL;4
2018;AL;PSB;DEPUTADO FEDERAL;1
2018;AL;PSD;DEPUTADO ESTADUAL;2
2018;AL;PSD;DEPUTADO FEDERAL;1
2018;AL;PSDB;DEPUTADO ESTADUAL;2
2018;AL;PSDB;DEPUTADO FEDERAL;1
2018;AL;PSL;DEPUTADO ESTADUAL;1
2018;AL;PT;DEPUTADO FEDERAL;1
2018;AL;PTB;DEPUTADO ESTADUAL;1
2018;AL;PTB;DEPUTADO FEDERAL;1
2018;AL;PV;DEPUTADO ESTADUAL;1
2018;AL;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;AL;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;AM;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;AM;DEM*;DEPUTADO ESTADUAL;1
2018;AM;MDB*;DEPUTADO ESTADUAL;1
2018;AM;PDT;DEPUTADO ESTADUAL;1
2018;AM;PHS*;DEPUTADO ESTADUAL;2
2018;AM;PL*;DEPUTADO ESTADUAL;2
2018;AM;PL*;DEPUTADO FEDERAL;1
2018;AM;PODE;DEPUTADO ESTADUAL;1
2018;AM;PP*;DEPUTADO ESTADUAL;4
2018;AM;PP*;DEPUTADO FEDERAL;1
2018;AM;PRP;DEPUTADO ESTADUAL;1
2018;AM;PSB;DEPUTADO ESTADUAL;1
2018;AM;PSD;DEPUTADO ESTADUAL;2
2018;AM;PSD;DEPUTADO FEDERAL;1
2018;AM;PSDB;DEPUTADO ESTADUAL;1
2018;AM;PSL;DEPUTADO ESTADUAL;1
2018;AM;PSL;DEPUTADO FEDERAL;1
2018;AM;PT;DEPUTADO ESTADUAL;1
2018;AM;PT;DEPUTADO FEDERAL;1
2018;AM;PV;DEPUTADO ESTADUAL;3
2018;AM;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;AM;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;AM;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;AP;AGIR*;DEPUTADO ESTADUAL;2
2018;AP;AVANTE*;DEPUTADO FEDERAL;1
2018;AP;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;AP;DC*;DEPUTADO ESTADUAL;1
2018;AP;DEM*;DEPUTADO ESTADUAL;2
2018;AP;PC DO B;DEPUTADO FEDERAL;1
2018;AP;PDT;DEPUTADO ESTADUAL;1
2018;AP;PL*;DEPUTADO ESTADUAL;4
2018;AP;PL*;DEPUTADO FEDERAL;1
2018;AP;PMB;DEPUTADO ESTADUAL;1
2018;AP;PP*;DEPUTADO ESTADUAL;1
2018;AP;PP*;DEPUTADO FEDERAL;1
2018;AP;PPL;DEPUTADO ESTADUAL;1
2018;AP;PROS;DEPUTADO FEDERAL;1
2018;AP;PRP;DEPUTADO ESTADUAL;1
2018;AP;PSB;DEPUTADO ESTADUAL;1
2018;AP;PSB;DEPUTADO FEDERAL;1
2018;AP;PSC;DEPUTADO ESTADUAL;1
2018;AP;PSD;DEPUTADO ESTADUAL;1
2018;AP;PSDB;DEPUTADO ESTADUAL;1
2018;AP;PSDB;DEPUTADO FEDERAL;1
2018;AP;PSOL;DEPUTADO ESTADUAL;1
2018;AP;PTB;DEPUTADO ESTADUAL;1
2018;AP;REDE;DEPUTADO ESTADUAL;1
2018;AP;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;AP;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;AP;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;BA;AVANTE*;DEPUTADO ESTADUAL;1
2018;BA;AVANTE*;DEPUTADO FEDERAL;2
2018;BA;DEM*;DEPUTADO ESTADUAL;6
2018;BA;DEM*;DEPUTADO FEDERAL;4
2018;BA;MDB*;DEPUTADO ESTADUAL;1
2018;BA;PATRI;DEPUTADO ESTADUAL;1
2018;BA;PC DO B;DEPUTADO ESTADUAL;5
2018;BA;PC DO B;DEPUTADO FEDERAL;2
2018;BA;PDT;DEPUTADO ESTADUAL;3
2018;BA;PDT;DEPUTADO FEDERAL;2
2018;BA;PHS*;DEPUTADO ESTADUAL;1
2018;BA;PHS*;DEPUTADO FEDERAL;2
2018;BA;PL*;DEPUTADO ESTADUAL;1
2018;BA;PL*;DEPUTADO FEDERAL;2
2018;BA;PODE;DEPUTADO ESTADUAL;1
2018;BA;PODE;DEPUTADO FEDERAL;1
2018;BA;PP*;DEPUTADO ESTADUAL;7
2018;BA;PP*;DEPUTADO FEDERAL;4
2018;BA;PPL;DEPUTADO FEDERAL;1
2018;BA;PRP;DEPUTADO ESTADUAL;1
2018;BA;PRP;DEPUTADO FEDERAL;1
2018;BA;PSB;DEPUTADO ESTADUAL;5
2018;BA;PSB;DEPUTADO FEDERAL;2
2018;BA;PSC;DEPUTADO ESTADUAL;3
2018;BA;PSD;DEPUTADO ESTADUAL;9
2018;BA;PSD;DEPUTADO FEDERAL;5
2018;BA;PSDB;DEPUTADO ESTADUAL;3
2018;BA;PSDB;DEPUTADO FEDERAL;1
2018;BA;PSL;DEPUTADO ESTADUAL;2
2018;BA;PSL;DEPUTADO FEDERAL;1
2018;BA;PSOL;DEPUTADO ESTADUAL;1
2018;BA;PT;DEPUTADO ESTADUAL;10
2018;BA;PT;DEPUTADO FEDERAL;7
2018;BA;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2018;BA;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;CE;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;CE;DEM*;DEPUTADO ESTADUAL;1
2018;CE;MDB*;DEPUTADO ESTADUAL;4
2018;CE;MDB*;DEPUTADO FEDERAL;1
2018;CE;PATRI;DEPUTADO ESTADUAL;3
2018;CE;PATRI;DEPUTADO FEDERAL;1
2018;CE;PC DO B;DEPUTADO ESTADUAL;2
2018;CE;PDT;DEPUTADO ESTADUAL;14
2018;CE;PDT;DEPUTADO FEDERAL;6
2018;CE;PL*;DEPUTADO ESTADUAL;1
2018;CE;PL*;DEPUTADO FEDERAL;1
2018;CE;PP*;DEPUTADO ESTADUAL;3
2018;CE;PP*;DEPUTADO FEDERAL;1
2018;CE;PROS;DEPUTADO ESTADUAL;2
2018;CE;PROS;DEPUTADO FEDERAL;2
2018;CE;PSB;DEPUTADO ESTADUAL;1
2018;CE;PSB;DEPUTADO FEDERAL;1
2018;CE;PSD;DEPUTADO ESTADUAL;2
2018;CE;PSD;DEPUTADO FEDERAL;1
2018;CE;PSDB;DEPUTADO ESTADUAL;2
2018;CE;PSDB;DEPUTADO FEDERAL;1
2018;CE;PSL;DEPUTADO ESTADUAL;2
2018;CE;PSL;DEPUTADO FEDERAL;1
2018;CE;PSOL;DEPUTADO ESTADUAL;1
2018;CE;PT;DEPUTADO ESTADUAL;4
2018;CE;PT;DEPUTADO FEDERAL;3
2018;CE;PTB;DEPUTADO FEDERAL;1
2018;CE;PV;DEPUTADO FEDERAL;1
2018;CE;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;CE;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2018;CE;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;DF;AGIR*;DEPUTADO DISTRITAL;1
2018;DF;AVANTE*;DEPUTADO DISTRITAL;2
2018;DF;CIDADANIA*;DEPUTADO FEDERAL;1
2018;DF;DEM*;DEPUTADO FEDERAL;1
2018;DF;MDB*;DEPUTADO DISTRITAL;1
2018;DF;NOVO;DEPUTADO DISTRITAL;1
2018;DF;PDT;DEPUTADO DISTRITAL;2
2018;DF;PHS*;DEPUTADO DISTRITAL;1
2018;DF;PL*;DEPUTADO DISTRITAL;1
2018;DF;PL*;DEPUTADO FEDERAL;1
2018;DF;PODE;DEPUTADO DISTRITAL;1
2018;DF;PP*;DEPUTADO DISTRITAL;1
2018;DF;PP*;DEPUTADO FEDERAL;1
2018;DF;PROS;DEPUTADO DISTRITAL;1
2018;DF;PRP;DEPUTADO DISTRITAL;1
2018;DF;PRP;DEPUTADO FEDERAL;1
2018;DF;PSB;DEPUTADO DISTRITAL;2
2018;DF;PSC;DEPUTADO DISTRITAL;1
2018;DF;PSD;DEPUTADO DISTRITAL;1
2018;DF;PSOL;DEPUTADO DISTRITAL;1
2018;DF;PT;DEPUTADO DISTRITAL;2
2018;DF;PT;DEPUTADO FEDERAL;1
2018;DF;PTB;DEPUTADO DISTRITAL;1
2018;DF;PV;DEPUTADO FEDERAL;1
2018;DF;REDE;DEPUTADO DISTRITAL;1
2018;DF;REPUBLICANOS*;DEPUTADO DISTRITAL;2
2018;DF;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;ES;AVANTE*;DEPUTADO ESTADUAL;1
2018;ES;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;ES;CIDADANIA*;DEPUTADO FEDERAL;1
2018;ES;DC*;DEPUTADO ESTADUAL;1
2018;ES;DEM*;DEPUTADO ESTADUAL;1
2018;ES;DEM*;DEPUTADO FEDERAL;1
2018;ES;MDB*;DEPUTADO ESTADUAL;2
2018;ES;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;ES;PATRI;DEPUTADO ESTADUAL;1
2018;ES;PDT;DEPUTADO ESTADUAL;1
2018;ES;PDT;DEPUTADO FEDERAL;1
2018;ES;PL*;DEPUTADO FEDERAL;1
2018;ES;PP*;DEPUTADO ESTADUAL;1
2018;ES;PP*;DEPUTADO FEDERAL;1
2018;ES;PROS;DEPUTADO ESTADUAL;1
2018;ES;PRP;DEPUTADO ESTADUAL;2
2018;ES;PSB;DEPUTADO ESTADUAL;2
2018;ES;PSB;DEPUTADO FEDERAL;2
2018;ES;PSD;DEPUTADO ESTADUAL;1
2018;ES;PSDB;DEPUTADO ESTADUAL;3
2018;ES;PSL;DEPUTADO ESTADUAL;4
2018;ES;PSL;DEPUTADO FEDERAL;1
2018;ES;PT;DEPUTADO ESTADUAL;1
2018;ES;PT;DEPUTADO FEDERAL;1
2018;ES;PTB;DEPUTADO ESTADUAL;1
2018;ES;PV;DEPUTADO ESTADUAL;2
2018;ES;REDE;DEPUTADO ESTADUAL;1
2018;ES;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2018;ES;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;GO;AGIR*;DEPUTADO ESTADUAL;1
2018;GO;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;GO;DC*;DEPUTADO ESTADUAL;2
2018;GO;DEM*;DEPUTADO ESTADUAL;4
2018;GO;DEM*;DEPUTADO FEDERAL;2
2018;GO;MDB*;DEPUTADO ESTADUAL;3
2018;GO;PATRI;DEPUTADO ESTADUAL;1
2018;GO;PDT;DEPUTADO ESTADUAL;1
2018;GO;PDT;DEPUTADO FEDERAL;1
2018;GO;PL*;DEPUTADO FEDERAL;1
2018;GO;PODE;DEPUTADO FEDERAL;1
2018;GO;PP*;DEPUTADO ESTADUAL;1
2018;GO;PP*;DEPUTADO FEDERAL;2
2018;GO;PROS;DEPUTADO ESTADUAL;3
2018;GO;PRP;DEPUTADO ESTADUAL;2
2018;GO;PRP;DEPUTADO FEDERAL;1
2018;GO;PRTB*;DEPUTADO ESTADUAL;2
2018;GO;PSB;DEPUTADO ESTADUAL;1
2018;GO;PSB;DEPUTADO FEDERAL;1
2018;GO;PSC;DEPUTADO ESTADUAL;1
2018;GO;PSC;DEPUTADO FEDERAL;1
2018;GO;PSD;DEPUTADO ESTADUAL;2
2018;GO;PSD;DEPUTADO FEDERAL;1
2018;GO;PSDB;DEPUTADO ESTADUAL;6
2018;GO;PSDB;DEPUTADO FEDERAL;1
2018;GO;PSL;DEPUTADO ESTADUAL;2
2018;GO;PSL;DEPUTADO FEDERAL;2
2018;GO;PT;DEPUTADO ESTADUAL;2
2018;GO;PT;DEPUTADO FEDERAL;1
2018;GO;PTB;DEPUTADO ESTADUAL;1
2018;GO;PV;DEPUTADO ESTADUAL;1
2018;GO;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2018;GO;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;GO;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2018;GO;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;MA;DEM*;DEPUTADO ESTADUAL;5
2018;MA;DEM*;DEPUTADO FEDERAL;1
2018;MA;MDB*;DEPUTADO ESTADUAL;2
2018;MA;MDB*;DEPUTADO FEDERAL;2
2018;MA;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;MA;MOBILIZA*;DEPUTADO FEDERAL;2
2018;MA;PATRI;DEPUTADO FEDERAL;1
2018;MA;PC DO B;DEPUTADO ESTADUAL;6
2018;MA;PC DO B;DEPUTADO FEDERAL;2
2018;MA;PDT;DEPUTADO ESTADUAL;7
2018;MA;PDT;DEPUTADO FEDERAL;1
2018;MA;PL*;DEPUTADO ESTADUAL;3
2018;MA;PL*;DEPUTADO FEDERAL;2
2018;MA;PODE;DEPUTADO FEDERAL;1
2018;MA;PP*;DEPUTADO ESTADUAL;2
2018;MA;PP*;DEPUTADO FEDERAL;1
2018;MA;PROS;DEPUTADO ESTADUAL;1
2018;MA;PRTB*;DEPUTADO ESTADUAL;2
2018;MA;PSB;DEPUTADO ESTADUAL;2
2018;MA;PSB;DEPUTADO FEDERAL;1
2018;MA;PSD;DEPUTADO FEDERAL;1
2018;MA;PSDB;DEPUTADO ESTADUAL;1
2018;MA;PSL;DEPUTADO ESTADUAL;1
2018;MA;PT;DEPUTADO ESTADUAL;1
2018;MA;PT;DEPUTADO FEDERAL;1
2018;MA;PTB;DEPUTADO ESTADUAL;1
2018;MA;PTB;DEPUTADO FEDERAL;1
2018;MA;PV;DEPUTADO ESTADUAL;3
2018;MA;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;MA;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;MA;SOLIDARIEDADE*;DEPUTADO ESTADUAL;3
2018;MG;AVANTE*;DEPUTADO ESTADUAL;2
2018;MG;AVANTE*;DEPUTADO FEDERAL;3
2018;MG;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;MG;DC*;DEPUTADO ESTADUAL;1
2018;MG;DEM*;DEPUTADO ESTADUAL;1
2018;MG;DEM*;DEPUTADO FEDERAL;1
2018;MG;MDB*;DEPUTADO ESTADUAL;7
2018;MG;MDB*;DEPUTADO FEDERAL;4
2018;MG;MOBILIZA*;DEPUTADO FEDERAL;1
2018;MG;NOVO;DEPUTADO ESTADUAL;3
2018;MG;NOVO;DEPUTADO FEDERAL;2
2018;MG;PATRI;DEPUTADO ESTADUAL;2
2018;MG;PATRI;DEPUTADO FEDERAL;2
2018;MG;PC DO B;DEPUTADO ESTADUAL;1
2018;MG;PDT;DEPUTADO ESTADUAL;2
2018;MG;PDT;DEPUTADO FEDERAL;2
2018;MG;PHS*;DEPUTADO ESTADUAL;3
2018;MG;PHS*;DEPUTADO FEDERAL;2
2018;MG;PL*;DEPUTADO ESTADUAL;2
2018;MG;PL*;DEPUTADO FEDERAL;1
2018;MG;PODE;DEPUTADO ESTADUAL;2
2018;MG;PODE;DEPUTADO FEDERAL;1
2018;MG;PP*;DEPUTADO ESTADUAL;1
2018;MG;PP*;DEPUTADO FEDERAL;2
2018;MG;PROS;DEPUTADO ESTADUAL;1
2018;MG;PROS;DEPUTADO FEDERAL;2
2018;MG;PRP;DEPUTADO ESTADUAL;1
2018;MG;PRTB*;DEPUTADO ESTADUAL;1
2018;MG;PSB;DEPUTADO ESTADUAL;1
2018;MG;PSB;DEPUTADO FEDERAL;3
2018;MG;PSC;DEPUTADO ESTADUAL;3
2018;MG;PSC;DEPUTADO FEDERAL;1
2018;MG;PSD;DEPUTADO ESTADUAL;4
2018;MG;PSD;DEPUTADO FEDERAL;3
2018;MG;PSDB;DEPUTADO ESTADUAL;7
2018;MG;PSDB;DEPUTADO FEDERAL;5
2018;MG;PSL;DEPUTADO ESTADUAL;6
2018;MG;PSL;DEPUTADO FEDERAL;6
2018;MG;PSOL;DEPUTADO ESTADUAL;1
2018;MG;PSOL;DEPUTADO FEDERAL;1
2018;MG;PT;DEPUTADO ESTADUAL;10
2018;MG;PT;DEPUTADO FEDERAL;8
2018;MG;PTB;DEPUTADO ESTADUAL;3
2018;MG;PV;DEPUTADO ESTADUAL;5
2018;MG;REDE;DEPUTADO ESTADUAL;1
2018;MG;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2018;MG;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;MG;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2018;MG;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;MS;DEM*;DEPUTADO ESTADUAL;2
2018;MS;DEM*;DEPUTADO FEDERAL;1
2018;MS;MDB*;DEPUTADO ESTADUAL;3
2018;MS;PATRI;DEPUTADO ESTADUAL;1
2018;MS;PDT;DEPUTADO ESTADUAL;1
2018;MS;PDT;DEPUTADO FEDERAL;1
2018;MS;PL*;DEPUTADO ESTADUAL;1
2018;MS;PP*;DEPUTADO ESTADUAL;2
2018;MS;PSD;DEPUTADO ESTADUAL;1
2018;MS;PSD;DEPUTADO FEDERAL;1
2018;MS;PSDB;DEPUTADO ESTADUAL;5
2018;MS;PSDB;DEPUTADO FEDERAL;2
2018;MS;PSL;DEPUTADO ESTADUAL;2
2018;MS;PSL;DEPUTADO FEDERAL;2
2018;MS;PT;DEPUTADO ESTADUAL;2
2018;MS;PT;DEPUTADO FEDERAL;1
2018;MS;PTB;DEPUTADO ESTADUAL;1
2018;MS;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;MS;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2018;MT;DC*;DEPUTADO ESTADUAL;2
2018;MT;DEM*;DEPUTADO ESTADUAL;2
2018;MT;MDB*;DEPUTADO ESTADUAL;3
2018;MT;MDB*;DEPUTADO FEDERAL;2
2018;MT;PDT;DEPUTADO ESTADUAL;1
2018;MT;PODE;DEPUTADO FEDERAL;1
2018;MT;PP*;DEPUTADO ESTADUAL;1
2018;MT;PROS;DEPUTADO ESTADUAL;1
2018;MT;PSB;DEPUTADO ESTADUAL;2
2018;MT;PSC;DEPUTADO ESTADUAL;2
2018;MT;PSD;DEPUTADO ESTADUAL;1
2018;MT;PSDB;DEPUTADO ESTADUAL;2
2018;MT;PSDB;DEPUTADO FEDERAL;1
2018;MT;PSL;DEPUTADO ESTADUAL;2
2018;MT;PSL;DEPUTADO FEDERAL;1
2018;MT;PT;DEPUTADO ESTADUAL;2
2018;MT;PT;DEPUTADO FEDERAL;1
2018;MT;PTB;DEPUTADO FEDERAL;1
2018;MT;PV;DEPUTADO ESTADUAL;2
2018;MT;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;MT;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;PA;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;PA;DC*;DEPUTADO ESTADUAL;1
2018;PA;DEM*;DEPUTADO ESTADUAL;3
2018;PA;DEM*;DEPUTADO FEDERAL;2
2018;PA;MDB*;DEPUTADO ESTADUAL;6
2018;PA;MDB*;DEPUTADO FEDERAL;2
2018;PA;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;PA;PATRI;DEPUTADO ESTADUAL;1
2018;PA;PDT;DEPUTADO ESTADUAL;2
2018;PA;PHS*;DEPUTADO ESTADUAL;1
2018;PA;PL*;DEPUTADO ESTADUAL;3
2018;PA;PL*;DEPUTADO FEDERAL;1
2018;PA;PP*;DEPUTADO ESTADUAL;1
2018;PA;PSB;DEPUTADO ESTADUAL;1
2018;PA;PSB;DEPUTADO FEDERAL;1
2018;PA;PSC;DEPUTADO ESTADUAL;2
2018;PA;PSD;DEPUTADO ESTADUAL;3
2018;PA;PSD;DEPUTADO FEDERAL;3
2018;PA;PSDB;DEPUTADO ESTADUAL;5
2018;PA;PSDB;DEPUTADO FEDERAL;2
2018;PA;PSL;DEPUTADO ESTADUAL;1
2018;PA;PSOL;DEPUTADO ESTADUAL;1
2018;PA;PSOL;DEPUTADO FEDERAL;1
2018;PA;PT;DEPUTADO ESTADUAL;3
2018;PA;PT;DEPUTADO FEDERAL;2
2018;PA;PTB;DEPUTADO ESTADUAL;2
2018;PA;PTB;DEPUTADO FEDERAL;2
2018;PA;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2018;PA;REPUBLICANOS*;DEPUTADO FEDERAL;1
